isbn_searched,publisher,synopsis,language,image,image_original,title_long,dimensions,pages,date_published,subjects,authors,title,isbn13,msrp,binding,isbn,isbn10,other_isbns,dimensions_structured.length.unit,dimensions_structured.length.value,dimensions_structured.width.unit,dimensions_structured.width.value,dimensions_structured.weight.unit,dimensions_structured.weight.value,dimensions_structured.height.unit,dimensions_structured.height.value,edition,dewey_decimal,related.ePub
9787532186679,上海文艺出版社,,,https://images.isbndb.com/covers/22955283484869.jpg,https://images.isbndb.com/covers/original/22955283484869.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MDAsImlhdCI6MTc0NDc5MjIwMH0._Pgs6Qs4LGy07Fd0Uvqif0jOWgMU47TTvurpRpizqXQ,森林如何思考：超越人类的人类学（获格雷戈里?贝特森人类学图书奖，突破人类中心主义与思维极限的人类学书写）,"Height: 1.574803148 inches, Length: 10.236220462 inches, Width: 5.905511805 inches",230.0,2023-01-01,"['Arborist Merchandising Root', 'Self Service']","['爱德华多,科恩', '新华书店北美网']",森林如何思考：超越人类的人类学（获格雷戈里?贝特森人类学图书奖，突破人类中心主义与思维极限的人类学书写）,9787532186679,0.00,Hardcover,7532186679,7532186679,,inches,10.236220462,inches,5.905511805,,,inches,1.574803148,,,
9787532187409,Shanghai literature and Art Publishing House,,,https://images.isbndb.com/covers/22962583484869.jpg,https://images.isbndb.com/covers/original/22962583484869.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MDIsImlhdCI6MTc0NDc5MjIwMn0.Jm9ERT7_GJK4jSJq_866l8TDdhmUoDeXW_tid8yLKHo,山中,,,2023,,['张定浩'],山中,9787532187409,0.00,Paperback,7532187403,7532187403,,,,,,,,,,,,
9787532563470,Shanghai Ancient Books Publishing House,Bo Wu Zhi -- Mutianzi Zhuan -- Yan Dan Zi -- Shen Yi Jing -- Hai Nei Shi Zhou Ji -- Gu Jin Zhu -- Nan Fang Cao Mu Zhuang -- Jing Chu Sui Shi Ji. Zhang Hua Deng Zhuan ; Wang Genlin Deng Jiao Dian. 张华等撰 ; 王根林等校点. 博物志 -- 穆天子传 -- 燕丹子 -- 神异经 -- 海內十洲记 -- 古今注 -- 南方草木状 -- 荊楚岁时记.,zh,https://images.isbndb.com/covers/26723193484869.jpg,https://images.isbndb.com/covers/original/26723193484869.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MDMsImlhdCI6MTc0NDc5MjIwM30.A0txwUKhvL9nVLChH1rHrB2IW1rtP4onSnbPUj-qQGg,Natural History (outer seven)(Chinese Edition),162 pages ; 23 cm.,162.0,2012,"['Science & Math', 'Nature & Ecology', 'Natural History']",['Hua Zhang'],Natural History (outer seven)(Chinese Edition),9787532563470,0.00,Paperback,7532563472,7532563472,,,,,,,,,,1,,
9787532563548,Shanghai Ancient Books Publishing House,正版认证卖家: Soweinc [ 正版保证] 加微信[soweinc]每天分享好书和来自全球的书友一起学习交流.并且微信好友价格低至5折.<br/>《搜神记 搜神后记(历代笔记小说大观)》([晋]干宝，等撰)<br/><br/>作者:干宝 等撰<br/>出版社:上海古籍出版社<br/>ISBN:9787532563548<br/>装订方式:平装<br/>版次:第1版<br/>开本:16开<br/>出版时间:2019-03-01<br/>用纸:胶版纸<br/>页数:216<br/>语种:中文<br/>丛书名:历代笔记小说大观<br/>类目:国学/古籍|集部,zh,https://images.isbndb.com/covers/26723973484869.jpg,https://images.isbndb.com/covers/original/26723973484869.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MDUsImlhdCI6MTc0NDc5MjIwNX0.0B0isncXPxSMaRzLKlClseZL_o4MfSxG4HV9sXV2S4c,SOUSHENJI and searched Postscript(Chinese Edition),,,2000-01-01,"['Arborist Merchandising Root', 'Self Service']",['BEN SHE.YI MING'],SOUSHENJI and searched Postscript(Chinese Edition),9787532563548,0.00,Paperback,7532563545,7532563545,,,,,,,,,,,,
9787532642571,Cnpiecsb,"上海辞书出版社最新推出的《鬼》为""民间信仰口袋书系列""之一种，全套书共有《鬼》《神》《仙》《妖》《怪》《精》六辑。作者徐华龙研究鬼文化二十余年，出版十多种学术专著。本书通过历代笔记小说、民间传说中记载的各种""鬼话""、鬼故事以及绘画、戏剧、电影中各种鬼的形象，向读者展示了中国传统语境中鬼文化是如何形成的、传说中有哪些鬼、鬼的形象是如何发展与变化。<br/>上海辞书出版社最新推出的《鬼》为""民间信仰口袋书系列""之一种，全套书共有《鬼》《神》《仙》《妖》《怪》《精》六辑。作者徐华龙研究鬼文化二十余年，出版十多种学术专著。本书通过历代笔记小说、民间传说中记载的各种""鬼话""、鬼故事以及绘画、戏剧、电影中各种鬼的形象，向读者展示了中国传统语境中鬼文化是如何形成的、传说中有哪些鬼、鬼的形象是如何发展与变化。",zh,https://images.isbndb.com/covers/27514203484869.jpg,https://images.isbndb.com/covers/original/27514203484869.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MDYsImlhdCI6MTc0NDc5MjIwNn0.-pPiLMAkJN8K-bPkcxMCwBWUY_6NX6OfLTs_mab6Yoo,民间信仰口袋书系列-鬼 - 世纪集团 (Chinese Edition),"Height: 8 Inches, Length: 5 Inches, Weight: 0.92 pounds, Width: 0.69 Inches",294.0,2017,"['Religion & Spirituality', 'New Age & Spirituality', 'Wicca, Witchcraft & Paganism', 'Other Religions, Practices & Sacred Texts', 'Mysticism', 'Arborist Merchandising Root', 'Self Service']",['Hualong Xu'],民间信仰口袋书系列-鬼 - 世纪集团 (Chinese Edition),9787532642571,0.00,Hardcover,7532642577,7532642577,,inches,5.0,inches,0.69,pounds,0.92,inches,8.0,,,
9787532642588,Cnpiecsb,"《怪》开宗名义就梳理了中国历代小说中的志怪传统，既厘定了全书研究范畴，又点明了主要素材出处，其严谨性可见一斑。全书共辟四章，以古典文本文献为背景，辅以民间传说故事，从""怪""的定义、特性、类别、人与之的关系等视角，对""怪""本身作了介绍整理，最后一章《怪之韵》则从历时上，对""怪""概念的演化作了爬梳，并从社会学、文学、民俗学角度对怪文化作了剖析和进一步的升华。作者认为怪的信仰根源于万物有灵的原始观念，之后在作为主流的儒家和释道二教的影响下，怪逐渐被异端化、典型化。而在人与怪的对立中，人对怪做不妥协的斗争则体现了人类对自身价值的肯定。",zh,https://images.isbndb.com/covers/27514373484869.jpg,https://images.isbndb.com/covers/original/27514373484869.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MDcsImlhdCI6MTc0NDc5MjIwN30.nHRjP7fYogzsmth3w9nog3KsY_LbtUC3t7YJQTTH4ls,民间信仰口袋书系列-怪 - 世纪集团 (Chinese Edition),"Height: 8 Inches, Length: 5 Inches, Weight: 0.95 Pounds, Width: 0.75 Inches",306.0,2017-01-09,"['Religion & Spirituality', 'New Age & Spirituality', 'Wicca, Witchcraft & Paganism', 'Other Religions, Practices & Sacred Texts', 'Mysticism']",['Yan Zheng'],民间信仰口袋书系列-怪 - 世纪集团 (Chinese Edition),9787532642588,0.00,Hardcover,7532642585,7532642585,,inches,5.0,inches,0.75,pounds,0.95,inches,8.0,,,
9787532642595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9787532642601,Cnpiecsb,"余红艳编著的这本《精》将中国文化中典型的"" 精""以动物精、植物精分类集结，就虎精信仰、树神 崇拜、美丽花精灵等分篇细谈。传说中的""精""幻化 成人形，或为祸害，或造福一方，归根到底都是源于 人类自身的想象，充分投射了人类在精观念中的文化 主导性。精彩纷呈的""精""故事背后，又爱又恨的情 感纠结之间，流淌的是民间信仰和自然崇拜之情结。<br/>中国民间素有神鬼文化传统，却是见神就拜，无门户之见，这也使得鬼神不分，故民间信仰口袋书系列即分设《鬼》、《神》、《仙》、《妖》、《怪》、《精》六题，一题一书，为中国文化语境中的精怪神仙分别列传，界定门类，爬梳各种文艺作品及民俗现象，旨在为读者提供一个更为清晰的民间精神世界。 本书为其中的《精》册，由余红艳编著。本书从""精""之概念缘起、如何成""精""引入，分篇细谈蛇精、狐精、虎精、鼠精、鱼精、树精、花精，将中国文化中典型的""精""以动物精、植物精分类集结。",zh,https://images.isbndb.com/covers/27514503484869.jpg,https://images.isbndb.com/covers/original/27514503484869.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MTAsImlhdCI6MTc0NDc5MjIxMH0.-8fr0V5KW_6ARw2owl4W0mKl7qmScgG4nuTxygg7jms,民间信仰口袋书系列-精 - 世纪集团 (Chinese Edition),"Height: 8 Inches, Length: 5 Inches, Weight: 0.9 Pounds, Width: 0.69 Inches",284.0,2017-01-10,"['Religion & Spirituality', 'New Age & Spirituality', 'Wicca, Witchcraft & Paganism', 'Other Religions, Practices & Sacred Texts', 'Mysticism']",['Hongyan Yu'],民间信仰口袋书系列-精 - 世纪集团 (Chinese Edition),9787532642601,0.00,Hardcover,7532642607,7532642607,,inches,5.0,inches,0.69,pounds,0.9,inches,8.0,,,
9787532642618,Cnpiecsb,"仙是中国传统文化中流传很广的特殊神圣群体，民间传说中有许多仙人以及各种各样与仙人有关的故事；而许多典籍也都记载了各种""仙""的由来以及他们成仙得道的经过。""成仙""是凡人仰慕和向往的境界，因其长生不死，连秦皇武帝等历代帝王都对此孜孜以求。然而，世界上并没有""仙""。如何看待中国传统文化中的""仙""，""仙""从何来，传说中有哪些""仙""，""仙""与中国文化有怎样的关系，这些便是本书旨在解决的问题。<br/>黄景春，上海大学中文系教授，主要研究民俗学、民间文学、古代文学等，硕士生导师。主要著作有：《中国古代小说仙道人物研究》、《民间传说》、《仙人》、《道教风俗谈》等多部，发表学术论文50多篇。",zh,https://images.isbndb.com/covers/27514673484869.jpg,https://images.isbndb.com/covers/original/27514673484869.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MTEsImlhdCI6MTc0NDc5MjIxMX0.PBWJq1Wq0dKVMtJHmJpomMQdtAO-z2uOBMLkqKRaPyw,民间信仰口袋书系列-仙 - 世纪集团 (Chinese Edition),"Height: 8 Inches, Length: 5 Inches, Weight: 0.78 Pounds, Width: 0.56 Inches",228.0,2017-01-10,"['Religion & Spirituality', 'New Age & Spirituality', 'Wicca, Witchcraft & Paganism', 'Other Religions, Practices & Sacred Texts', 'Mysticism']","['Jinchun Huang', 'Mengmeng Xu']",民间信仰口袋书系列-仙 - 世纪集团 (Chinese Edition),9787532642618,0.00,Hardcover,7532642615,7532642615,,inches,5.0,inches,0.56,pounds,0.78,inches,8.0,,,
9787532642625,Cnpiecsb,"《神》系《民间信仰口袋书系列》之一，全套为《鬼》、《神》、《仙》、《妖》、《怪》、《精》。本书以说神-源神-造神-祀神为主线来探析""神""，将""神""定格在中国民间俗神身上，从""神""之概念缘起说开，着重论述其被普通民众及上层统治者""神化""的过程。作为中国传统文化中流传甚广的特殊神圣群体，与神有关的各种故事不仅活跃于各式各样的民间传说中，古籍、史料中也多有记载。人们""创造神""、""信仰神""、""祭祀神""，其实质表达的是一种精神寄托。<br/><br/>本书引用国内外诸多学者论著，资料运用丰富，颇具学术价值，可供神话学研究者阅读；同时，书稿中介绍的""神""为民众所广为熟知和崇拜，对民俗文化、民间信仰感兴趣的读者也可拿来一读。",zh,https://images.isbndb.com/covers/27514743484869.jpg,https://images.isbndb.com/covers/original/27514743484869.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MTMsImlhdCI6MTc0NDc5MjIxM30.6vpLBi3PdEzPZolUiEkN2yXuzpkgW1yoy8V5YPmy3Ws,民间信仰口袋书系列-神 - 世纪集团 (Chinese Edition),"Height: 8 Inches, Length: 5 Inches, Weight: 0.98 Pounds, Width: 0.75 Inches",320.0,2016-12-15,"['Religion & Spirituality', 'New Age & Spirituality', 'Wicca, Witchcraft & Paganism', 'Other Religions, Practices & Sacred Texts', 'Mysticism']",['Lina Zhao'],民间信仰口袋书系列-神 - 世纪集团 (Chinese Edition),9787532642625,0.00,Hardcover,7532642623,7532642623,,inches,5.0,inches,0.75,pounds,0.98,inches,8.0,First Edition,,
9787532763214,上海译文出版社,"正版授权 卖家 : Boolee 加微信[soweinc]每天分享好书,邀你加入国际微信群学习交流. 微信好友低至5优惠 . 书名:朗格汉岛的午后 简介: 作者:(日)村上春树 等 出版社:上海译文出版社 出版时间:2013年10月 装订方式:平装 分类:文学|外国随笔",zh,https://images.isbndb.com/covers/634843484870.jpg,https://images.isbndb.com/covers/original/634843484870.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MTQsImlhdCI6MTc0NDc5MjIxNH0.b5xPcFBvq9S2TDmpwJvbhZ4h0M26LDWIU1yAzzgQRZc,Pinch Shen Fortune clincher(Chinese Edition),Weight: 0.000625 Pounds,370.0,2000-01-01,"['Sui bi', 'Zuo pin ji']",['(日)村上春树 等'],Pinch Shen Fortune clincher(Chinese Edition),9787532763214,0.00,Paperback,7532763218,7532763218,,,,,,pounds,0.000625,,,,,
9787532766253,上海译文出版社,,zh,https://images.isbndb.com/covers/665233484870.jpg,https://images.isbndb.com/covers/original/665233484870.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MTUsImlhdCI6MTc0NDc5MjIxNX0.LAx5lzBDomWLXMNrKeCka8u3bbS_HXPs004LDqMfqhs,La D & eacute; licatesse(Chinese Edition),,248.0,2014-06-01,['Subjects'],['DA WEI FENG JIN NUO SI David Foen'],La D & eacute; licatesse(Chinese Edition),9787532766253,0.00,Paperback,753276625X,753276625X,,,,,,,,,,Standard,,
9787532768349,Shanghai Translation Publishing House,"In this book, the author reviews his early experiences, and his escaping life in America whereafter. The author discusses the illusions and changes of poetry, the essence of history, double predicaments of exiled poets and other series of topics with width and depth.",zh,https://images.isbndb.com/covers/686193484870.jpg,https://images.isbndb.com/covers/original/686193484870.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MTcsImlhdCI6MTc0NDc5MjIxN30.jE5BVdSWM8nOio5Q0zl0gBgEwVtQUoLRg0k3e3VRKAc,On Grief and Reason (Hardcover) (Chinese Edition),,553.0,2015-04-01,['Subjects'],['Joseph Brodsky'],On Grief and Reason (Hardcover) (Chinese Edition),9787532768349,0.00,Hardcover,7532768341,7532768341,,,,,,,,,,First Edition,,
9787532772643,上海译文出版社,《水印：威尼斯随笔》是布罗茨基对于威尼斯这个最美丽的城市所描绘的最为迷人、机智、优雅而又迷人的肖像，将这个城市的每个侧面尽收笔底，从她的航道、街道、建筑，到其政治和人民，风土人情乃至传统美食，将威尼斯自然与人文方面的魅力展现得淋漓尽致。更重要的是这个城市已经成为布罗茨基人生经历的一部分，与他的血肉不可分割。《水印》是20世纪所有有关威尼斯的记述中最为优美而又经典的一部，是布罗茨基唯一单独成书的散文作品，也成为诗人销量*、译本最多的文学作品。,zh,https://images.isbndb.com/covers/729133484870.jpg,https://images.isbndb.com/covers/original/729133484870.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MTgsImlhdCI6MTc0NDc5MjIxOH0.Kos6zfC84ElxT2P8UkOYaK3gOl16dLcV1vwtPVgZ59w,水印(魂系威尼斯)(精),,136.0,2016,['Subjects'],['（美）约瑟夫?布罗茨基 著， 张生 译'],水印(魂系威尼斯)(精),9787532772643,0.00,Hardcover,7532772640,7532772640,,,,,,,,,,1,,
9787532772858,上海译文出版社,《创刊号》是意大利作家翁贝托·埃科最新小说，横扫2015年意大利各大畅销书榜单。讲述在媒体时代新闻的真实与虚假。一九九二年的米兰，几名记者加入一份正在筹备的日报，《明天报》，雄心勃勃地要在新的职位上大显身手。在电视和广播兴盛的时代，报纸的滞后性不言而喻，因此，《明天报》立志讲述”明天即将发生的事件”，通过深入调查，在新闻领域拥有某种”预见性”。他们精心研究过去的新闻，试图编出一套试刊号。而在调查过程中，种种现实却不容置疑地跃入眼前。“人们都以为墨索里尼已经死了，而自一九四五年以来，意大利发生的每一件大事背,zh,https://images.isbndb.com/covers/731283484870.jpg,https://images.isbndb.com/covers/original/731283484870.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MTksImlhdCI6MTc0NDc5MjIxOX0.WFbiioFP0f_XPEizNV8SW856ct0amLXoOAEGuCsEapg,试刊号,Weight: 1.01 Pounds,208.0,2017,['Subjects'],['（意）翁贝托·埃科 著，魏怡 译'],试刊号,9787532772858,0.00,Hardcover,7532772853,7532772853,,,,,,pounds,1.01,,,Standard,,
9787532774326,Shanghai Translation Publishing House,"Language:Chinese,HardCover,Pub Date:2017-12-01,publisher:Shanghai translation publishing house,description:HardCover, Pub Date: 2017-12-01 Pages: 312 Language: Chinese Publisher: Shanghai translation publishing house does a man have a few body?Maybe we have heard, many people also believe that people are not only a body.Man could be two places at once, an...",zh,https://images.isbndb.com/covers/745963484870.jpg,https://images.isbndb.com/covers/original/745963484870.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MjEsImlhdCI6MTc0NDc5MjIyMX0.oiJAPmdyyx8oTTufuRfbCKWcjudQdC0HxwH57wQsQTE,Second Body: Pious Novel (New Expanded Edition) (Chinese Edition),,301.0,2017-12-01,"['Arborist Merchandising Root', 'Self Service']",['Milorad Pavic'],Second Body: Pious Novel (New Expanded Edition) (Chinese Edition),9787532774326,0.00,Hardcover,7532774325,7532774325,,,,,,,,,,1,,
9787532775552,上海译文出版社,"正版授权 卖家 : Boolee 加微信[soweinc]每天分享好书,邀你加入国际微信群学习交流. 微信好友低至5优惠 . 书名:译文经典精装系列·怪谈·奇谭 简介: 作者:(日)小泉八云 出版社:上海译文出版社 出版时间:2017年08月 装订方式:平装-胶订 分类:文学|外国随笔",zh,https://images.isbndb.com/covers/758223484870.jpg,https://images.isbndb.com/covers/original/758223484870.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MjIsImlhdCI6MTc0NDc5MjIyMn0.5vvWsdzAr169jlqM510W6C8MotWkMfodsbLwLjXUNWA,文学名著·译文经典：怪谈·奇谭（精装）,,254.0,2017,"['Arborist Merchandising Root', 'Self Service']",['(日)小泉八云'],文学名著·译文经典：怪谈·奇谭（精装）,9787532775552,0.00,Paperback,7532775550,7532775550,,,,,,,,,,1,,
9787532776313,上海译文出版社,"正版授权 卖家 : Boolee 加微信[soweinc]每天分享好书,邀你加入国际微信群学习交流.微信好友低至5优惠 .<br/>书名:秘密<br/>简介:谷崎润一郎侦探推理短篇小说精华集结，日本推理小说“中兴之祖”正名之作，日本推理文坛形成之原动力<br/>作者:[日]谷崎润一郎 王雪 译<br/>出版社:上海译文出版社<br/>出版时间:2018年02月<br/>装订方式:平装-胶订",zh,https://images.isbndb.com/covers/765833484870.jpg,https://images.isbndb.com/covers/original/765833484870.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MjMsImlhdCI6MTc0NDc5MjIyM30.J2-zSuuRM01Qt77n_YKjDZPaL7WmsOE2yZ3YuWvGLYI,秘密,,,2018,"['Arborist Merchandising Root', 'Self Service']",['[日]谷崎润一郎 王雪 译'],秘密,9787532776313,0.00,Paperback,753277631X,753277631X,,,,,,,,,,,,
9787532777082,Shanghai Translation Publishing House,子供もなく職にも就かず、安楽な結婚生活を送る専業主婦の私は、ある日、自分の顔が夫の顔とそっくりになっていることに気付く。「俺は家では何も考えたくない男だ。」と宣言する夫は大量の揚げものづくりに熱中し、いつの間にか夫婦の輪郭が混じりあって…。「夫婦」という形式への違和を軽妙洒脱に描いた表題作が第154回芥川賞受賞！　自由奔放な想像力で日常を異化する傑作短編集。,zh,https://images.isbndb.com/covers/773523484870.jpg,https://images.isbndb.com/covers/original/773523484870.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MjUsImlhdCI6MTc0NDc5MjIyNX0.yBsK5pJVS03xGaERwZxaa_TLqaZ2Uz--eKGnacMNi9w,The Disparate Marriage (Hardcover) (Chinese Edition),,186.0,2018-08-01,['Subjects'],['Yukiko Motoya'],The Disparate Marriage (Hardcover) (Chinese Edition),9787532777082,0.00,Hardcover,7532777081,7532777081,,,,,,,,,,First Edition,,
9787532777914,上海译文出版社,"正版授权 卖家 : Boolee<br/>加微信[soweinc]每天分享好书,邀你加入国际微信群学习交流.<br/>微信好友低至5优惠 .<br/>书名:译文纪实系列·鱼翅与花椒 马伯庸、陈晓卿倾力推荐！<br/>简介:每一道食物，都是一场冒险。舌尖上的记忆，他乡里的故乡。一个英国女孩充满酸甜苦辣的川菜情缘。《舌尖上的中国》总导演陈晓卿倾情推荐。人文社科联合书单&联合发布“2018人文社科年度好书”。<br/>作者:[英]扶霞·邓洛普 著 何雨珈 译<br/>出版社:上海译文出版社<br/>出版时间:2018年07月<br/>装订方式:平装-胶订<br/>分类:社会科学|社会科学总论",zh,https://images.isbndb.com/covers/781843484870.jpg,https://images.isbndb.com/covers/original/781843484870.jpg?key=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NDQ3OTk0MjYsImlhdCI6MTc0NDc5MjIyNn0.firvSO_LNxho1GpcuZYwKVOIkeSrZ9RLreoZUJFkeSc,Shark's Fin and Sichuan Pepper (Chinese Edition),Weight: 0.75 Pounds,259.0,2018,"['Travel', 'Chinese Cooking', 'Food habits', 'Description and travel']",['[英]扶霞·邓洛普 著 何雨珈 译'],Shark's Fin and Sichuan Pepper (Chinese Edition),9787532777914,0.00,Paperback,753277791X,753277791X,,,,,,pounds,0.75,,,First Edition,,
